accessibilityId,placeId,mobilityAccess,visualAccess,hearingAccess,cognitiveAccess,wheelchairAccess,strollerAccess,elderlyAccess,disabledToilet,transitAccess500m,facilityAccess,activityAccess,accessVerdictReason,slopeInfo,routeCondition,barrierFreeDetail,partialReason,mobilityCaveat,mobilityEvidence,visualEvidence,hearingEvidence,visualAid,hearingAid,activityEvidence,toiletScope,toiletScopeDesc,moveType,assistLevel,wheelchairRental,ticketOfficeAccess,ticketOfficeNote,wheelchairSeating,wheelchairSeatingNote,surveySource,sensoryLoad,assistAvailable,assistAvailableNote,reservationRequired,multiTypeSourceDate,dynamicObstacle,dynamicObstacleDesc,wheelchairSection,wheelchairSectionDist,wheelchairDifficulty,wheelchairCaveat,companionRequired,vehicleAccessible,disabledToiletOnRoute,accessibleRoomCount,accessibleRoomNote,openTourismSite,source,sourceDate,sourcePeriod,sourceCheckUrl,multiTypeSource,multiTypeNote,verifyStatus,verifyNote,correctionHistory,schemaVersion,evidenceType,evidenceDetail,beachAccessRoute,beachEntryNote,waterEntryNote,recommendForMobility,recommendForVisual,recommendForHearing,sensoryAccessNote
ACC_P372,P372,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,Y,UNAVAILABLE,UNAVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,계단/급경사 가능,해안 암반/굴+낙석 위험+미끄럼 위험 있음+휠체어 접근 어려움,주차장 있음+화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 해안 암반/굴+낙석 위험+미끄럼 위험 있음+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,시각·청각장애인의 입수는 동행자와 안전요원 배치 여부에 따라 달라집니다. 해당 해수욕장의 장애인 지원 체계가 확인되지 않았습니다
ACC_P373,P373,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,Y,UNAVAILABLE,UNAVAILABLE,주차장 등 진입부는 이용 가능 / 오름 등반로는 접근 불가,가파른 경사 있음,오름 탐방로+비포장/숲길+비공식 탐방로 가능+휠체어 접근 어려움,무장애 편의시설 확인 필요,,개오리오름의 오름 등반로는 비포장 자연 노면이라 휠체어로 이동하시기 어렵습니다. 장애인 화장실은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX89] 산·오름 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail 참조,,v3,ROUTE_SURVEY,경로 상태 조사: 오름 탐방로+비포장/숲길+비공식 탐방로 가능+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,"시각장애인은 동행자와 함께라면 이용 가능할 수 있으나 안내 설비 정보가 없습니다. 청각장애인은 이동에 제약이 적을 것으로 보이나, 조난 시 연락 수단·안내 방송 여부가 확인되지 않았습니다"
ACC_P374,P374,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,UNKNOWN,Y,CONDITIONAL,CONDITIONAL,"포장 포구길·해안 산책로 이용 가능 / 6cm 턱과 차량 통행 주의, 화장실 미확인",,포장 포구길+해안 산책로+턱 6cm 가능+차량 통행 주의+휠체어 접근 부분가능,주차장 있음+화장실 확인 필요,경로 조사 — 포장 포구길과 해안 산책로. 6cm 정도의 턱이 있을 수 있고 차량 통행 주의. 주차장 있으나 화장실은 확인 필요,"포구길과 해안 산책로가 포장되어 있고 주차장이 있습니다. 다만 6cm 정도의 턱이 있는 곳이 있어 혼자 넘으시기에 부담이 될 수 있고, 차량이 함께 다니는 길이라 통행에 유의하셔야 합니다. 화장실은 확인되지 않았습니다.",,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX86] 해양 유형 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail 참조. 턱 6cm 기록 — 잔여 확인: 위치와 우회 가능 여부,FIX86: 해양 유형 사유·안내문 신설,v3,ROUTE_SURVEY,경로 상태 조사: 포장 포구길+해안 산책로+턱 6cm 가능+차량 통행 주의+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P375,P375,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,경사 있음,사찰 경내+포장/비포장 혼재+계단 가능+휠체어 접근 부분가능,주차장 있음+화장실 있음+안내시설 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,※ FIX68: P569 과 동일 장소(중복 노드). 대표는 P569 이며 이 노드는 추천 대상에서 제외함. 접근성 정보는 P569 로 이관 완료. 관계는 이력 보존을 위해 남겨둠,FIX68: P569 로 병합 (중복 노드),v3,ROUTE_SURVEY,경로 상태 조사: 사찰 경내+포장/비포장 혼재+계단 가능+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P376,P376,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,UNKNOWN,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,경사 있음,사찰 경내+포장/비포장 혼재+계단 가능+휠체어 접근 부분가능,주차장 있음+화장실 있음+안내시설 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 사찰 경내+포장/비포장 혼재+계단 가능+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P377,P377,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,PARTIAL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,,포장 산책로+잔디/야영장+모래사장 접근 어려움+차량 통행 주의+휠체어 접근 부분가능,장애인 주차장 있음+장애인 화장실 있음(부분가능)+주차장 있음+야영장 있음,야영장 주변 포장 구간은 이동 가능하지만 잔디·모래사장 등 자연 노면에서는 휠체어 이동이 어려움.,주차장에서 야영장까지는 가까운 편이지만 잔디와 모래 구간에서는 휠체어 이동이 어렵습니다. 포장된 구간을 중심으로 이동해 주세요.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019768,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: 장애인 주차장 있음+장애인 화장실 있음(부분가능)+주차장 있음+야영장 있음,UNKNOWN,모래사장은 휠체어 바퀴가 빠져 이동이 어렵습니다. 진입로·데크 설치 여부가 확인되지 않았으니 방문 전 문의하시거나 해변용 휠체어 대여 가능 여부를 확인해 주세요,발이 닿는 깊이까지만 들어가시고 먼 바다 쪽으로는 나가지 말아 주세요. 파고가 2m를 넘거나 풍랑특보가 발효되면 입수를 삼가 주세요. 너울은 파도가 잔잔해 보여도 갑자기 밀려오니 갯바위와 방파제 위에는 올라가지 말아 주세요. 체감온도 33도가 넘는 날에는 한낮 물놀이를 피하고 그늘에서 자주 쉬어 주세요. 휠체어 이용자는 파도에 중심을 잃기 쉽고 스스로 빠져나오기 어려우니 반드시 동행자와 함께해 주세요.,Y,UNKNOWN,UNKNOWN,
ACC_P378,P378,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,PARTIAL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,계단 혹은 경사 있음+남원포구 주차장: 접근성 정보 있음 (계단 혹은 경사 있음. 길 상태 안 좋음),포장/비포장 혼재+계단 있음+노면 불량+휠체어 접근 부분가능,주차장 있음+공중화장실 있음+장애인 화장실 있음(주변),거리에는 비교적 평탄한 구간이 있으나 남원포구 방향 일부 구간에 계단·비포장·고르지 않은 노면이 있음.,"거리에는 비교적 평탄한 구간이 많지만, 포구 쪽 일부 구간은 계단과 고르지 않은 바닥이 있습니다. 보행로를 따라 이동해 주세요.",,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,이 관광지 안에는 장애인 화장실이 없습니다.,차량+대중교통+도보,,,,,,,,,,,,2023-12,MARKET_STALL,노점·가판대·적재물로 실제 통로 폭이 조사값보다 좁아질 수 있음. 장날·성수기 통행 곤란,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://www.data.go.kr/data/15075176/fileData.do?recommendDataYn=Y,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX99] 조사기록에 「인근·주변에 장애인 화장실 있음」으로만 적혀 있고 시설명·거리가 특정되지 않아 이용자 안내에서는 제외함. 정확한 시설명과 거리 확인 필요.,,v3,ROUTE_SURVEY,경로 상태 조사: 포장/비포장 혼재+계단 있음+노면 불량+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P379,P379,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,N,UNAVAILABLE,UNAVAILABLE,주차장 등 진입부는 이용 가능 / 오름 등반로는 접근 불가,경사 있음,오름 탐방로+숲길/오솔길+비포장+돌계단 가능+휠체어 접근 어려움,무장애 편의시설 확인 필요,,보리오름의 오름 등반로는 비포장 자연 노면·계단이라 휠체어로 이동하시기 어렵습니다. 장애인 화장실은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX89] 산·오름 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail 참조,,v3,ROUTE_SURVEY,경로 상태 조사: 오름 탐방로+숲길/오솔길+비포장+돌계단 가능+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,"시각장애인은 동행자와 함께라면 이용 가능할 수 있으나 안내 설비 정보가 없습니다. 청각장애인은 이동에 제약이 적을 것으로 보이나, 조난 시 연락 수단·안내 방송 여부가 확인되지 않았습니다"
ACC_P380,P380,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,FULL,Y,UNAVAILABLE,UNAVAILABLE,"산방산 중턱 계단길 — 급경사, 우회로 없음",급경사 있음,산방산 중턱+계단길+동굴/사찰 진입로+휠체어 접근 어려움,장애인 화장실 있음,,산방산 중턱에 있어 계단길을 올라야 하며 급경사입니다. 우회로는 없습니다. 장애인 화장실은 입구·주차장 쪽에 있고 관람 구간에는 없습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,ENTRANCE_ONLY,장애인 화장실은 입구·주차장 등 부대시설에 위치. 이용 동선에는 없음,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 산방산 중턱+계단길+동굴/사찰 진입로+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,시각·청각 접근성 정보가 확인되지 않았습니다
ACC_P381,P381,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,UNKNOWN,Y,CONDITIONAL,CONDITIONAL,"하천·밭담길 — 포장·비포장 혼재, 경사·턱",경사/턱 가능,하천/마을 산책로+밭담길+포장/비포장 혼재+휠체어 접근 부분가능,무장애 편의시설 확인 필요,포장 산책로 구간 이용 가능 / 밭담길은 비포장,하천을 따라 마을 산책로와 밭담길이 이어지며 포장과 비포장이 섞여 있습니다. 경사와 턱이 있는 구간이 있고 무장애 편의시설은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 하천/마을 산책로+밭담길+포장/비포장 혼재+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P382,P382,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,Y,UNAVAILABLE,UNAVAILABLE,돌계단과 언덕길 — 사당 진입로 우회 없음,,돌계단+언덕길+사당 진입로+휠체어 접근 어려움,무장애 편의시설 확인 필요,,사당까지 돌계단과 언덕길을 올라야 합니다. 무장애 편의시설은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 돌계단+언덕길+사당 진입로+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,시각·청각 접근성 정보가 확인되지 않았습니다
